CUSIP,Short Name,Price Date,Day,Funds,Market Code,Market,Price Source,Bid Price,Ask Price,Last Trade Price,Statement Price,Update Date,Trade Volume,Price Status,Statement Price Status
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-17,Thu,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-16,Wed,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-15,Tue,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-14,Mon,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-13,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-12,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-11,Fri,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-10,Thu,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-09,Wed,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-08,Tue,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-07,Mon,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-06,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-05,Sat,C,,,,,,,,,,,
